_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,value,orig__golden,category,is_adi,is_premium,is_twin,label_gold,label_gold_reason,model_id,msid,new_model_is_positive,prediction_date,score,snorkel_prediction,sub_category,twin_type,type,url,new_label
2816219591,FALSE,finalized,4,8/16/2020 13:06:02,1,0.7749,,Sports and Recreation,1,0,1,,,sc-experience,575e9049-309e-4b45-904e-55e2cf3f019d,1,00:00.0,0.179496169,,Travel-Leisure,twin,easy,https://qudusalausa4.wixsite.com/qudus,
2816219592,FALSE,in progress,2,,1,1,,Sports and Recreation,0,0,1,,,sc-experience,34e7e339-443b-4727-829a-099df3d3a1f4,1,00:00.0,0.120688021,,Travel-Leisure,twin,easy,https://dariafrolovabe.wixsite.com/thepasseggiata,
2816219749,FALSE,in progress,3,8/16/2020 13:09:57,0,0.6468,,Sports and Recreation,0,1,1,,,sc-experience,a86e54af-7cc0-43d7-b676-633d91a8a666,1,00:00.0,0.201598901,,Travel-Leisure,twin,easy,https://bergrisinn.wixsite.com/icelanduntouched,
2816219593,FALSE,finalized,3,8/16/2020 13:09:29,1,1,,Sports and Recreation,0,1,1,,,sc-experience,040f382b-1aaa-450d-ab21-49a20ec213a6,1,00:00.0,0.225812985,,Travel-Leisure,twin,easy,https://conniem241987.wixsite.com/website,
2816219596,FALSE,finalized,4,8/16/2020 13:10:08,1,0.7755,,Sports and Recreation,0,0,1,,,sc-experience,20f8b844-cdfb-435d-8d70-99ca3296a0d4,1,00:00.0,0.112311725,,Travel-Leisure,twin,easy,https://sobreirovilla.wixsite.com/indourovalley,
2816219597,FALSE,finalized,3,8/16/2020 13:07:29,1,1,,Sports and Recreation,0,1,1,,,sc-experience,dfc4e63a-819e-4bc6-9475-32b951ead6c7,1,00:00.0,0.117618635,,Travel-Leisure,twin,easy,https://molliemcgrow.wixsite.com/mysite,
2816219599,FALSE,finalized,5,8/16/2020 13:07:26,1,0.7995,,Sports and Recreation,0,1,1,,,sc-experience,2aaea84a-8781-4db6-bb7f-75727cbbbc16,1,00:00.0,0.219937981,,Travel-Leisure,twin,easy,https://danel0919.wixsite.com/river-adventures,
2816219753,FALSE,in progress,3,8/16/2020 13:10:55,0,0.6834,,Entertainment,0,1,1,,,sc-experience,2ea970a3-bbd7-437d-a4d0-2a7f60e95d9e,0,00:00.0,0.009880676,,Hobbies,fuzzy twin,hard,https://hubbabear1986.wixsite.com/ioma,
2816219600,FALSE,finalized,5,8/16/2020 13:10:39,1,0.7863,,Sports and Recreation,0,0,1,,,sc-experience,f53d901b-9229-481e-9698-1b202178a413,1,00:00.0,0.198463498,,Travel-Leisure,twin,easy,https://paraisosnaturalesc.wixsite.com/paraisosnaturalescr,
2816219602,FALSE,finalized,3,8/16/2020 13:10:38,1,1,,Sports and Recreation,0,1,1,,,sc-experience,3a90844e-f550-43b0-bdbd-dd292db7334e,1,00:00.0,0.19413697,,Travel-Leisure,twin,easy,https://deema121.wixsite.com/mysite-1,
2816219603,FALSE,finalized,4,8/16/2020 13:04:42,1,0.7653,,Sports and Recreation,0,1,1,,,sc-experience,554b3d3b-ddec-497a-abeb-e39a5c598289,1,00:00.0,0.214959041,,Travel-Leisure,twin,easy,https://travelwithshenaz.wixsite.com/mysite,
2816219605,FALSE,finalized,4,8/16/2020 13:08:40,1,0.7585,,Sports and Recreation,0,1,1,,,sc-experience,39dfd642-ba06-4f60-80be-a03421ad9177,1,00:00.0,0.171890943,,Travel-Leisure,twin,easy,https://canoeky.wixsite.com/kentuckyrivertours,
2816219754,FALSE,finalized,5,8/16/2020 13:06:40,0,0.6026,,Entertainment,1,0,1,,,sc-experience,47b418bd-703d-498c-86fa-6066b418ce83,0,00:00.0,0.04224406,,Hobbies,fuzzy twin,hard,https://michaeldpq200319.wixsite.com/website,
2816219606,FALSE,finalized,3,8/16/2020 13:08:44,1,1,,Sports and Recreation,0,1,1,,,sc-experience,5bfc45f0-66ca-448f-a706-ffe9a48bf230,1,00:00.0,0.244616562,,Travel-Leisure,twin,easy,https://ndvmaltitz.wixsite.com/website,
2816219607,FALSE,in progress,3,8/16/2020 13:11:23,1,0.7059,,Sports and Recreation,1,0,1,,,sc-experience,1a43d692-3788-49e0-bdc5-7655e12ce478,1,00:00.0,0.223955177,,Travel-Leisure,twin,easy,https://lebbariilham.wixsite.com/website,
2816219755,FALSE,finalized,5,8/16/2020 13:09:23,0,0.5996,,Accommodation,0,1,1,,,sc-experience,5d2e2d6e-bc5c-4afe-957b-fe98e2ee6350,0,00:00.0,0.032120066,,Hotel,twin,hard,https://terryglenn.wixsite.com/silverspurrv,
2816219608,FALSE,finalized,3,8/16/2020 13:08:53,1,1,,Sports and Recreation,0,1,1,,,sc-experience,b060dbdc-8083-414f-a059-0676dbe4b335,1,00:00.0,0.173585083,,Travel-Leisure,twin,easy,https://zimerman55.wixsite.com/mysite-1,
2816219609,FALSE,finalized,3,8/16/2020 13:08:27,1,1,,Sports and Recreation,0,1,1,,,sc-experience,17893805-d704-4f5f-a412-8f4e22866b20,1,00:00.0,0.162374608,,Travel-Leisure,twin,easy,https://janehallaron.wixsite.com/janehallaron,
2816219610,FALSE,finalized,3,8/16/2020 13:05:53,1,1,,Sports and Recreation,1,0,1,,,sc-experience,90c84293-4057-4267-8353-c0887d98caeb,1,00:00.0,0.239084234,,Travel-Leisure,twin,easy,https://jaedon937.wixsite.com/msambweprofile,
2816219612,FALSE,finalized,3,8/16/2020 13:09:31,1,1,,Sports and Recreation,0,1,1,,,sc-experience,513449b3-ee3c-4b21-b70c-316f89235164,1,00:00.0,0.215866003,,Travel-Leisure,twin,easy,https://ritorno31.wixsite.com/evolvetravelinc,
2816219762,FALSE,in progress,3,8/16/2020 13:10:00,0,0.6842,,Sports and Recreation,1,0,1,,,sc-experience,23cef7e5-d298-4396-8cf0-5e56ac7cf647,1,00:00.0,0.181462833,,Sport practice,fuzzy twin,easy,https://daimbhatti107.wixsite.com/bhattiweb,
2816219614,FALSE,finalized,3,8/16/2020 13:08:52,1,1,,Sports and Recreation,1,1,1,,,sc-experience,37923665-b8d7-4e16-92da-521d1f019bec,1,00:00.0,0.235336016,,Travel-Leisure,twin,easy,https://service9894.wixsite.com/website,
2816219615,FALSE,finalized,5,8/16/2020 13:08:25,1,0.805,,Sports and Recreation,0,0,1,,,sc-experience,8a3839c9-00f8-4edc-bf37-f9e7f4fc5dda,1,00:00.0,0.223687485,,Travel-Leisure,twin,easy,https://moneeca.wixsite.com/moneeca,
2816219617,FALSE,finalized,3,8/16/2020 13:04:29,1,1,,Sports and Recreation,0,1,1,,,sc-experience,667b39d4-72c8-4785-89d9-41dce9cb4c49,1,00:00.0,0.205214472,,Travel-Leisure,twin,easy,https://cruisetourstauranga.wixsite.com/mysite,
2816219618,FALSE,finalized,4,8/16/2020 13:11:30,1,0.7843,,Sports and Recreation,0,1,1,,,sc-experience,c491df92-da76-44bd-9395-605bb2afcd0e,1,00:00.0,0.191521678,,Travel-Leisure,twin,easy,https://sprezzaturatour.wixsite.com/tuscanytour,
2816219619,FALSE,finalized,2,8/16/2020 13:06:18,1,1,,Sports and Recreation,0,1,1,,,sc-experience,867063ee-6605-4622-975f-e2fcb664177d,1,00:00.0,0.117835136,,Travel-Leisure,twin,easy,https://office379.wixsite.com/totallytourism,
2816219620,FALSE,finalized,3,8/16/2020 13:08:58,1,1,,Sports and Recreation,0,0,1,,,sc-experience,597ffc0a-e845-469c-94bb-b1477983b0d5,1,00:00.0,0.200899191,,Travel-Leisure,twin,easy,https://traveluxeee.wixsite.com/travel,
2816219769,FALSE,finalized,4,8/16/2020 13:05:51,0,0.5087,,Sports and Recreation,0,0,1,,,sc-experience,8d526509-4763-42cd-9380-3874321c5168,0,00:00.0,0.044949066,,Travel-Leisure,twin,hard,https://homeschoolwithela.wixsite.com/houston,
2816219790,FALSE,in progress,3,8/16/2020 13:10:02,0,0.6842,,Sports and Recreation,0,1,1,,,sc-experience,1110d54e-6339-4ba1-8d44-857f1bf4f258,0,00:00.0,0.050218277,,Sport practice,fuzzy twin,hard,https://brennantownshend.wixsite.com/brennantownshend,
2816219621,FALSE,finalized,3,8/16/2020 13:08:22,1,1,,Sports and Recreation,1,1,1,,,sc-experience,540615ce-8260-4175-9703-02ecbc02d0e5,1,00:00.0,0.240389009,,Travel-Leisure,twin,easy,https://abigaildoreenkenny.wixsite.com/website,
2816219623,FALSE,finalized,3,8/16/2020 13:06:10,1,1,,Sports and Recreation,0,0,1,,,sc-experience,79955c0c-f80e-4073-a806-cd1bc875757f,1,00:00.0,0.250060459,,Travel-Leisure,twin,easy,https://mgbenda.wixsite.com/fattymctraveller,
2816219806,FALSE,finalized,5,8/16/2020 13:09:49,0,0.6159,,Sports and Recreation,0,1,1,,,sc-experience,990474d2-a159-47ef-90db-54f0188f19dc,1,00:00.0,0.114367336,,Travel-Leisure,twin,easy,https://nordic-ecotours.wixsite.com/mysite,
2816219624,FALSE,finalized,3,8/16/2020 13:09:10,1,1,,Sports and Recreation,1,0,1,,,sc-experience,6b317851-88d2-42cb-92b4-1a4532736aea,1,00:00.0,0.173347646,,Travel-Leisure,twin,easy,https://pk7980339.wixsite.com/travller,
2816219625,FALSE,finalized,4,8/16/2020 13:10:09,1,0.7898,,Sports and Recreation,1,0,1,,,sc-experience,74499ed4-90d2-4eb4-aa66-5401016fbb74,1,00:00.0,0.161228488,,Travel-Leisure,twin,easy,https://destinotours14.wixsite.com/destinotravels,
2816219626,FALSE,finalized,3,8/16/2020 13:09:35,1,1,,Sports and Recreation,0,0,1,,,sc-experience,672abdb9-8d43-457b-b664-1dd465d976fa,1,00:00.0,0.189903069,,Travel-Leisure,twin,easy,https://as-we-travel.wixsite.com/aswetravel,
2816219627,FALSE,finalized,3,8/16/2020 13:08:04,1,1,,Sports and Recreation,1,0,1,,,sc-experience,6c9beb74-9923-4c8e-98a6-4be3c1540733,1,00:00.0,0.168890723,,Travel-Leisure,twin,easy,https://musaibrahim23.wixsite.com/marvicaviation,
2816219629,FALSE,finalized,3,8/16/2020 13:04:34,1,1,,Sports and Recreation,1,0,1,,,sc-experience,31b6835e-efb5-43f4-9114-d3c1acaff4f5,1,00:00.0,0.178346756,,Travel-Leisure,twin,easy,https://auk631998.wixsite.com/regaltravels,
2816219630,FALSE,finalized,3,8/16/2020 13:07:40,1,1,,Sports and Recreation,0,1,1,,,sc-experience,410fdced-c391-46b5-96b2-6f8f634d3a0f,1,00:00.0,0.170136193,,Travel-Leisure,twin,easy,https://jamminbenson.wixsite.com/africa-customised,
2816219631,FALSE,in progress,2,,1,1,,Entertainment,0,1,1,,,sc-experience,9fbc7bf7-7b78-48a2-83be-4543b5af3c08,1,00:00.0,0.149333167,,Hobbies,fuzzy twin,easy,https://outdoorsmansf.wixsite.com/unashamedadventures,
2816219637,FALSE,finalized,4,8/16/2020 13:07:32,1,0.797,,Transportation,0,1,1,,,sc-experience,18430c58-feb7-400b-af4a-579c3a7c8e4d,1,00:00.0,0.099251293,,Transportation services,twin,easy,https://alyssathikim.wixsite.com/mysite-1,
2816219639,FALSE,finalized,3,8/16/2020 13:08:23,1,1,,Sports and Recreation,1,0,1,,,sc-experience,05c1938c-733d-46b9-845e-d538503c19ff,1,00:00.0,0.252540807,,Travel-Leisure,twin,easy,https://cbmferrer.wixsite.com/kareenastravel,
2816219641,FALSE,finalized,3,8/16/2020 13:08:06,1,1,,Sports and Recreation,1,0,1,,,sc-experience,733ba903-86a4-42c0-8084-d07fe22fec7d,1,00:00.0,0.267407955,,Travel-Leisure,twin,easy,https://ganpathirao.wixsite.com/rajeshwaritourstrave,
2816219642,FALSE,finalized,2,8/16/2020 13:05:50,1,1,,Entertainment,0,1,1,,,sc-experience,ea71cb60-7605-4262-8597-2eb40752a6e1,0,00:00.0,0.03506092,,Hobbies,fuzzy twin,hard,https://lattefun2.wixsite.com/saltwatercom,
2816219824,FALSE,in progress,2,,0,0.5532,,Accommodation,1,0,1,,,sc-experience,d27086b8-d18a-43f7-90a1-40537028235a,0,00:00.0,0.045060594,,Hotel,twin,hard,https://aimmatulizza12.wixsite.com/website,
2816219643,FALSE,in progress,2,,1,1,,Sports and Recreation,1,0,1,,,sc-experience,639ceec2-7469-49a4-8f1c-83f6865674b6,1,00:00.0,0.237717397,,Travel-Leisure,twin,easy,https://tradersbank.wixsite.com/website,
2816219827,FALSE,in progress,3,8/16/2020 13:09:47,0,0.6593,,Sports and Recreation,0,1,1,,,sc-experience,a4fc80de-b17d-4a3e-8bf3-a004c25f25e7,0,00:00.0,0.043118869,,Sport practice,fuzzy twin,hard,https://business4334.wixsite.com/steelviking,
2816219652,FALSE,finalized,4,8/16/2020 13:07:26,1,0.7715,,Sports and Recreation,1,1,1,,,sc-experience,8e7dbb9d-f6b1-4444-9f7a-0c62c2bb41e5,1,00:00.0,0.208533153,,Travel-Leisure,twin,easy,https://taracappis.wixsite.com/prettyplacesinc,
2816219653,FALSE,finalized,3,8/16/2020 13:06:26,1,1,,Sports and Recreation,1,0,1,,,sc-experience,5b20eb76-f655-4d8c-8636-0a70819eb51c,1,00:00.0,0.203689302,,Travel-Leisure,twin,easy,https://ivanasalamon8.wixsite.com/website,
2816219655,FALSE,finalized,4,8/16/2020 13:08:23,1,0.7714,,Sports and Recreation,0,1,1,,,sc-experience,9823e456-226b-4786-afb4-9aeb9c8d7663,1,00:00.0,0.112271349,,Travel-Leisure,twin,easy,https://elinenger11.wixsite.com/forestretreat,
2816219656,FALSE,finalized,4,8/16/2020 13:04:40,1,0.7696,,Sports and Recreation,1,0,1,,,sc-experience,b3fad8ec-0847-4a4e-b542-cc11bb3b7914,1,00:00.0,0.247614606,,Travel-Leisure,twin,easy,https://marialladva.wixsite.com/website,
2816219659,FALSE,finalized,3,8/16/2020 13:09:08,1,1,,Sports and Recreation,0,1,1,,,sc-experience,5c4fcdd1-384a-4c2c-8098-a0660841f5d5,1,00:00.0,0.074854999,,Travel-Leisure,twin,easy,https://sankettayade44.wixsite.com/mysite,1
2816219660,FALSE,finalized,2,8/16/2020 13:02:34,1,1,,Sports and Recreation,0,1,1,,,sc-experience,c138befd-94a5-4258-abed-6be062ebbe22,0,00:00.0,0.03547697,,Travel-Leisure,twin,hard,https://naledi4.wixsite.com/website-16,1
2816219662,FALSE,finalized,3,8/16/2020 13:07:16,1,1,,Sports and Recreation,0,1,1,,,sc-experience,4f9fb0a4-159d-4d78-b7c0-fe1c11416896,1,00:00.0,0.11860302,,Travel-Leisure,twin,easy,https://sarahjbsteel.wixsite.com/mysite-1,1
2816219663,FALSE,finalized,5,8/16/2020 13:10:39,1,0.8147,,Sports and Recreation,0,1,1,,,sc-experience,be75365c-004c-49a8-9ea8-b8aaf0893541,0,00:00.0,0.056109661,,Travel-Leisure,twin,hard,https://warrenmills4.wixsite.com/visitdhiffushi,1
2816219829,FALSE,finalized,5,8/16/2020 13:06:26,0,0.6218,,Sports and Recreation,0,1,1,,,sc-experience,f8a6a8b3-1d4d-4e11-b4d2-5760d8337723,0,00:00.0,0.013835527,,Sport practice,fuzzy twin,hard,https://jennyvosj.wixsite.com/mysite,
2816219664,FALSE,in progress,1,,1,1,,Sports and Recreation,0,1,1,,,sc-experience,668ad487-9699-4fd8-a5c1-8bd67a952298,0,00:00.0,0.045247416,,Travel-Leisure,twin,hard,https://nickwyatt2.wixsite.com/cotb,0
2816219668,FALSE,finalized,4,8/16/2020 13:10:35,1,0.7789,,Sports and Recreation,0,1,1,,,sc-experience,fbc4b179-bcde-44c3-98e8-5986fe70aa25,1,00:00.0,0.251824332,,Travel-Leisure,twin,easy,https://paulewart02.wixsite.com/travelhop,1
2816219669,FALSE,finalized,3,8/16/2020 13:09:28,1,1,,Sports and Recreation,1,1,1,,,sc-experience,478c4be6-0bf9-4171-9ad5-59ddd7fe85c2,1,00:00.0,0.250679725,,Travel-Leisure,twin,easy,https://vandy1818.wixsite.com/website,1
2816219670,FALSE,finalized,3,8/16/2020 13:10:22,1,1,,Sports and Recreation,1,0,1,,,sc-experience,7612f6ab-26c8-4f3f-ad25-210abbbcfec9,1,00:00.0,0.193949336,,Travel-Leisure,twin,easy,https://kingsolomonindia.wixsite.com/kingsolomontours,1
2816219671,FALSE,finalized,3,8/16/2020 13:08:53,1,1,,Sports and Recreation,0,1,1,,,sc-experience,9d4f174d-e907-4704-aaab-90543dff0d97,1,00:00.0,0.232493198,,Travel-Leisure,twin,easy,https://eladbarilan.wixsite.com/mysite-4,1
2816219677,FALSE,finalized,4,8/16/2020 13:10:35,1,0.7519,,Sports and Recreation,1,1,1,,,sc-experience,ac19b062-30fa-4928-971c-7f68d2ce49c5,1,00:00.0,0.21060921,,Travel-Leisure,twin,easy,https://priveboattoursmiami.wixsite.com/website,1
2816219681,FALSE,finalized,3,8/16/2020 13:06:18,1,1,,Sports and Recreation,0,0,1,,,sc-experience,0043e313-ec85-4644-9a80-1faa6cbaad5d,1,00:00.0,0.190566069,,Travel-Leisure,twin,easy,https://kingsue53.wixsite.com/nomadic-ku,1
2816219683,FALSE,finalized,2,8/16/2020 13:07:56,1,1,,Accommodation,0,1,1,,,sc-experience,52d9839f-c585-4623-a03a-7326abbf05d9,0,00:00.0,0.029216151,,Hotel,twin,hard,https://cmmazzone.wixsite.com/basecamp,0
2816219685,FALSE,finalized,3,8/16/2020 13:09:59,1,1,,Sports and Recreation,1,0,1,,,sc-experience,303efa6d-2939-4f7f-b076-2fe947ee7e06,1,00:00.0,0.239990074,,Travel-Leisure,twin,easy,https://shniloy111.wixsite.com/thewinmax,1
2816219689,FALSE,finalized,3,8/16/2020 13:08:47,1,1,,Sports and Recreation,1,0,1,,,sc-experience,4609377f-791f-4348-a3cd-a4c92472f0f5,1,00:00.0,0.232557905,,Travel-Leisure,twin,easy,https://lakshmanank12.wixsite.com/website,1
2816219831,FALSE,in progress,4,8/16/2020 13:10:12,0,0.5143,,Sports and Recreation,0,1,1,,,sc-experience,8af84e05-216e-4768-aff6-43e6cf46ad91,0,00:00.0,0.059347266,,Travel-Leisure,twin,hard,https://lynseybutler8.wixsite.com/mysite-2,
2816219691,FALSE,finalized,5,8/16/2020 13:10:21,1,0.7861,,Sports and Recreation,0,0,1,,,sc-experience,8a3839c9-00f8-4edc-bf37-f9e7f4fc5dda,1,00:00.0,0.223687485,,Travel-Leisure,twin,easy,https://moneeca.wixsite.com/moneeca,1
2816219693,FALSE,finalized,3,8/16/2020 13:08:26,1,1,,Sports and Recreation,0,1,1,,,sc-experience,85c9d13c-099d-410e-b513-ffca903d39bd,1,00:00.0,0.164576269,,Travel-Leisure,twin,easy,https://allpawsontour.wixsite.com/website,1
2816219833,FALSE,in progress,3,8/16/2020 13:11:45,0,0.6384,,Accommodation,1,1,1,,,sc-experience,b0bb6ee5-9114-497f-a3ed-f0498e9af00c,0,00:00.0,0.049253944,,Hotel,twin,hard,https://wishtreehome.wixsite.com/wishtree,
2816219694,FALSE,finalized,2,8/16/2020 13:08:35,1,1,,Sports and Recreation,1,0,1,,,sc-experience,63987d1c-b41a-4826-9940-76ca7f78edec,1,00:00.0,0.280172928,,Travel-Leisure,twin,easy,https://hassaanfaisal5.wixsite.com/website,1
2816219835,FALSE,in progress,3,8/16/2020 13:10:07,0,0.6744,,Entertainment,0,1,1,,,sc-experience,0603ac47-80f1-4241-b00e-ab73d38d8bc9,0,00:00.0,0.010053419,,Hobbies,fuzzy twin,hard,https://shamarfred.wixsite.com/tacotournment,
2816219698,FALSE,finalized,4,8/16/2020 13:08:43,1,0.7555,,Sports and Recreation,0,1,1,,,sc-experience,0c90fece-befc-4b14-80c1-74347b6d3b01,1,00:00.0,0.236439038,,Travel-Leisure,twin,easy,https://chiarapalma1988.wixsite.com/website,1
2816219699,FALSE,finalized,2,8/16/2020 13:03:03,1,1,,Sports and Recreation,0,1,1,,,sc-experience,08b7b879-a850-45d2-813a-ab7c5609ade6,1,00:00.0,0.217950544,,Travel-Leisure,twin,easy,https://svanheelsbergen.wixsite.com/dutchtravelexp,1
2816219706,FALSE,finalized,3,8/16/2020 13:04:51,1,1,,Sports and Recreation,0,0,1,,,sc-experience,2967c219-91c8-44a6-9fc2-a399a3e70e76,1,00:00.0,0.109247656,,Travel-Leisure,twin,easy,https://rigidinflatablesva.wixsite.com/pleasuresail,1
2816219708,FALSE,finalized,4,8/16/2020 13:09:39,1,0.7783,,Sports and Recreation,1,0,1,,,sc-experience,233a0439-137e-42ed-b760-34b5977ce365,1,00:00.0,0.173158076,,Travel-Leisure,twin,easy,https://returnhome2020ghan.wixsite.com/website,1
2816219709,FALSE,in progress,4,8/16/2020 13:03:27,1,0.7509,,Sports and Recreation,0,1,1,,,sc-experience,554b3d3b-ddec-497a-abeb-e39a5c598289,1,00:00.0,0.214959041,,Travel-Leisure,twin,easy,https://travelwithshenaz.wixsite.com/mysite,1
2816219714,FALSE,finalized,3,8/16/2020 13:10:20,1,1,,Sports and Recreation,1,0,1,,,sc-experience,4217f316-f7bf-4afe-8025-cd39c82a6f3c,1,00:00.0,0.233230917,,Travel-Leisure,twin,easy,https://prettygirljaiixo23.wixsite.com/travellifexpress,1
2816219836,FALSE,in progress,4,8/16/2020 13:10:11,0,0.5106,,Accommodation,0,1,1,,,sc-experience,4f769d7d-2e09-483c-b0cf-e7ecc02bf0c5,0,00:00.0,0.052152512,,Resort,twin,hard,https://xyzballito.wixsite.com/ballito-holiday,
2816219846,FALSE,in progress,4,8/16/2020 13:10:11,0,0.5138,,Accommodation,0,1,1,,,sc-experience,f8ee4b30-a436-471e-b31a-ea0552a4ac9f,0,00:00.0,0.047579697,,Hostel,twin,hard,https://vimbivouacforbackp.wixsite.com/vimbivouac-hostel,
2816219715,FALSE,finalized,3,8/16/2020 13:10:22,1,1,,Sports and Recreation,0,1,1,,,sc-experience,af0131bb-482c-4550-a79a-15e1d6ac97ba,1,00:00.0,0.23536536,,Travel-Leisure,twin,easy,https://storiesfrommybackp.wixsite.com/mysite-1,1
2816219848,FALSE,in progress,3,8/16/2020 13:11:06,0,0.667,,Sports and Recreation,1,0,1,,,sc-experience,35c2a014-510a-4278-87b1-b71875935a8f,1,00:00.0,0.212572814,,Travel-Leisure,twin,easy,https://masteravinashdubey.wixsite.com/trekkersadda,
2816219716,FALSE,finalized,3,8/16/2020 13:10:52,1,1,,Sports and Recreation,1,0,1,,,sc-experience,575d42be-940d-40cc-8283-3c10625525f4,1,00:00.0,0.185678792,,Travel-Leisure,twin,easy,https://marnie21.wixsite.com/website,1
2816219850,FALSE,finalized,5,8/16/2020 13:11:02,0,0.6014,,Transportation,0,1,1,,,sc-experience,ca809ba4-eb27-43f7-835b-011c3e9abf7d,0,00:00.0,0.032617656,,Transportation services,twin,hard,https://sportshausrentals.wixsite.com/sportshaus,
2816219863,FALSE,in progress,3,8/16/2020 13:10:57,0,0.6635,,Sports and Recreation,0,0,1,,,sc-experience,6b808f67-8628-4284-a3ab-8d7e5f966b88,1,00:00.0,0.212152951,,Travel-Leisure,twin,easy,https://julia8235.wixsite.com/website,
2816219717,FALSE,finalized,4,8/16/2020 13:08:00,1,0.76,,Sports and Recreation,1,0,1,,,sc-experience,64c7e97a-7e54-484a-8b23-ec431e274619,1,00:00.0,0.267452987,,Travel-Leisure,twin,easy,https://haseebtravel786.wixsite.com/al-haseebtravelltd,1
2816219719,FALSE,finalized,5,8/16/2020 13:10:03,1,0.8242,,Sports and Recreation,0,1,1,,,sc-experience,72e6a3d9-4a4b-49d3-8d84-84939aba24b1,0,00:00.0,0.052551385,,Travel-Leisure,twin,hard,https://wilsonlisa1309.wixsite.com/whatsheseeks2,1
2816219722,FALSE,finalized,3,8/16/2020 13:11:04,1,1,,Sports and Recreation,1,0,1,,,sc-experience,5ff80ff4-7b0d-4b7f-93c9-55d5c465c765,1,00:00.0,0.091695715,,Travel-Leisure,twin,easy,https://joshjaytay.wixsite.com/website,1
2816219730,FALSE,in progress,2,,1,1,,Sports and Recreation,1,0,1,,,sc-experience,90c84293-4057-4267-8353-c0887d98caeb,1,00:00.0,0.239084234,,Travel-Leisure,twin,easy,https://jaedon937.wixsite.com/msambweprofile,1
2816219733,FALSE,finalized,4,8/16/2020 13:09:11,1,0.7895,,Sports and Recreation,1,0,1,,,sc-experience,d12406b8-c725-44ad-89a8-4aa93aa477f2,1,00:00.0,0.225158934,,Travel-Leisure,twin,easy,https://ktsrizwan.wixsite.com/website,1
2816219739,FALSE,finalized,2,8/16/2020 13:05:04,1,1,,Sports and Recreation,0,0,1,,,sc-experience,35bb2df9-0393-4393-a50c-5d1a2caf7315,1,00:00.0,0.171059034,,Travel-Leisure,twin,easy,https://nochkano.wixsite.com/yellowtrailtravel1,1
2816219869,FALSE,finalized,5,8/16/2020 13:08:17,0,0.6002,,Sports and Recreation,0,1,1,,,sc-experience,a25d87ac-baf6-46c3-852e-b59ef9bed188,0,00:00.0,0.009620578,,Sport practice,fuzzy twin,hard,https://spaulding0.wixsite.com/pbperformance,
2816219740,FALSE,in progress,2,,1,1,,Transportation,1,1,1,,,sc-experience,7861e777-d787-4483-b23c-eab310dc4d6a,0,00:00.0,0.041933785,,Transportation services,twin,hard,https://watersports.wixsite.com/okanaganwatersports,1
2816219741,FALSE,finalized,3,8/16/2020 13:06:07,1,1,,Accommodation,0,0,1,,,sc-experience,cdf32d5f-e154-4299-8544-263c7be42723,0,00:00.0,0.032621048,,Hotel,twin,hard,https://highlanddomes.wixsite.com/home2,1
2816219877,FALSE,finalized,5,8/16/2020 13:09:00,0,0.5871,,Sports and Recreation,1,0,1,,,sc-experience,5fed1db3-b7b3-4c8f-adc9-eb1e75f4ce63,0,00:00.0,0.039321285,,Travel-Leisure,twin,hard,https://nanaboakyeyiadom77.wixsite.com/brownbee,
2816219742,FALSE,finalized,4,8/16/2020 13:07:38,1,0.7334,,Accommodation,0,1,1,,,sc-experience,c9a42c2f-a274-41dc-98f9-1a9f6ea10548,0,00:00.0,0.055325134,,Hotel,twin,hard,https://robertescalante41.wixsite.com/saltygromsurfcamp,1
2816219743,FALSE,finalized,4,8/16/2020 13:10:25,1,0.7792,,Accommodation,1,0,1,,,sc-experience,e8b6107b-20fa-4db0-8acc-9ed4de7ee305,0,00:00.0,0.028644871,,Hotel,twin,hard,https://monkeymansion.wixsite.com/monkeymansion,0
2816219746,FALSE,finalized,3,8/16/2020 13:09:05,1,1,,Sports and Recreation,0,1,1,,,sc-experience,6649ec1b-4242-4083-b022-f6b3af2e4009,0,00:00.0,0.05776444,,Sporting goods store,fuzzy twin,hard,https://xnidecker.wixsite.com/tenyears,1
